Age,DailyRate,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
34,937,1,3,0.23387096774193547,1,1,32,3,3,0.17408906882591094,4,9888,6770,1,0,21,4,1,0,14,3,2,14,8,2,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44,477,7,4,0.1274787535410765,1,0,42,2,3,0.06315789473684211,4,10248,2094,3,0,14,3,4,1,24,4,3,22,6,5,17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
29,806,1,4,0.1515837104072398,2,1,76,1,1,0.16071428571428573,4,2720,18959,1,0,18,3,4,1,10,5,3,10,7,2,8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,906,5,2,0.1515837104072398,1,1,95,2,1,0.16071428571428573,1,2107,20293,6,0,17,3,1,1,5,2,1,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
31,587,2,4,0.1515837104072398,4,0,57,3,3,0.17408906882591094,3,9852,8935,1,1,19,3,1,1,10,5,2,10,8,9,6,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40,329,1,4,0.1515837104072398,2,1,88,3,1,0.24338624338624337,2,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
29,318,8,4,0.13846153846153847,2,1,77,1,1,0.24338624338624337,1,2119,4759,1,1,11,3,4,0,7,4,2,7,7,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
31,196,29,4,0.23387096774193547,1,0,91,2,2,0.17408906882591094,4,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
26,192,1,2,0.1274787535410765,1,1,59,2,1,0.24338624338624337,1,3955,11141,1,0,16,3,1,2,6,2,3,5,3,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
34,404,2,4,0.23958333333333334,3,0,98,3,2,0.06315789473684211,4,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
58,848,23,4,0.1515837104072398,1,1,88,3,1,0.16071428571428573,3,2372,26076,1,0,12,3,4,2,2,3,3,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
48,1236,1,4,0.1515837104072398,4,0,40,2,4,0.03076923076923077,1,15402,17997,7,0,11,3,1,1,21,3,1,3,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
29,441,8,1,0.13846153846153847,3,0,39,1,2,0.06315789473684211,1,9715,7288,3,0,13,3,3,1,9,3,3,7,7,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
27,591,2,1,0.1274787535410765,1,1,40,3,1,0.24338624338624337,2,3468,16632,9,0,12,3,4,1,6,3,3,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
37,625,1,4,0.1515837104072398,1,1,46,2,3,0.17408906882591094,3,10609,14922,5,0,11,3,3,0,17,2,1,14,1,11,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
39,711,4,3,0.1274787535410765,1,0,81,3,2,0.08928571428571429,3,5042,3140,0,0,13,3,4,0,10,2,1,9,2,3,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31,1125,1,3,0.1515837104072398,4,1,48,1,2,0.16071428571428573,1,5003,5771,1,0,21,4,2,0,10,6,3,10,8,8,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28,1103,16,3,0.1274787535410765,3,1,49,3,1,0.16071428571428573,3,2144,2122,1,0,14,3,3,0,5,3,2,5,3,1,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
25,772,2,1,0.1515837104072398,4,1,77,4,2,0.08928571428571429,3,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25,266,1,3,0.1274787535410765,4,0,40,3,1,0.16071428571428573,2,2096,18830,1,0,18,3,4,0,2,3,2,2,2,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
26,1167,5,3,0.13846153846153847,4,0,30,2,1,0.4032258064516129,3,2966,21378,0,0,18,3,4,0,5,2,3,4,2,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
29,1389,21,4,0.1515837104072398,2,0,51,4,3,0.08928571428571429,1,9980,10195,1,0,11,3,3,1,10,1,3,10,9,8,8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
44,489,23,3,0.1274787535410765,2,1,67,3,2,0.24338624338624337,2,2042,25043,4,0,12,3,3,1,17,3,4,3,2,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
33,134,2,3,0.1515837104072398,3,1,90,3,1,0.16071428571428573,4,2500,10515,0,0,14,3,1,0,4,2,4,3,1,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
41,483,6,3,0.1274787535410765,4,1,95,2,2,0.08928571428571429,2,6032,10110,6,1,15,3,4,0,8,3,3,5,4,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
30,1240,9,3,0.22727272722287328,3,1,48,3,2,0.19047619047619047,4,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
50,410,28,3,0.23387096774193547,4,1,39,2,3,0.17408906882591094,1,10854,16586,4,1,13,3,2,1,20,3,3,3,2,2,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
30,1334,4,2,0.1274787535410765,3,0,63,2,2,0.17408906882591094,2,5209,19760,1,1,12,3,2,3,11,4,2,11,8,2,7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
34,1480,4,3,0.1515837104072398,3,1,64,3,3,0.17408906882591094,4,9713,24444,2,1,13,3,4,3,9,3,3,5,3,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
36,922,3,2,0.1515837104072398,1,0,39,3,1,0.24338624338624337,4,2835,2561,5,0,22,4,1,1,7,2,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
27,1167,4,2,0.1515837104072398,1,1,76,3,1,0.16071428571428573,3,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
56,441,14,4,0.1515837104072398,2,0,72,3,1,0.16071428571428573,2,4963,4510,9,1,18,3,1,3,7,2,3,5,4,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
42,335,23,2,0.1515837104072398,4,1,37,2,2,0.16071428571428573,3,4332,14811,1,0,12,3,4,0,20,2,3,20,9,3,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36,335,17,2,0.23387096774193547,3,1,33,2,2,0.17408906882591094,2,5507,16822,2,0,16,3,3,2,12,1,1,4,2,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
27,1054,8,3,0.1274787535410765,3,0,67,3,1,0.16071428571428573,4,3445,6152,1,0,11,3,3,0,6,5,2,6,2,1,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
37,571,10,1,0.1515837104072398,4,0,82,3,1,0.16071428571428573,1,2782,19905,0,1,13,3,2,2,6,3,2,5,3,4,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
54,928,20,4,0.1515837104072398,4,0,31,3,2,0.16071428571428573,3,4869,16885,3,0,12,3,4,0,20,4,2,4,3,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,1358,16,1,0.1515837104072398,4,1,96,3,2,0.17408906882591094,3,5301,2939,8,0,15,3,3,2,4,2,2,2,1,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
50,1207,28,1,0.1274787535410765,4,1,74,4,1,0.24338624338624337,3,3221,3297,1,1,11,3,3,3,20,3,3,20,8,3,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38,1035,3,4,0.1515837104072398,2,1,42,3,2,0.17408906882591094,4,6861,4981,8,1,12,3,3,0,19,1,3,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
45,954,2,2,0.23958333333333334,2,1,46,1,2,0.4032258064516129,3,6632,12388,0,0,13,3,1,0,9,3,3,8,7,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
36,688,4,2,0.1515837104072398,4,0,97,3,2,0.08928571428571429,2,5131,9192,7,0,13,3,2,3,18,3,3,4,2,0,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49,1261,7,3,0.13846153846153847,2,1,31,2,3,0.06315789473684211,3,10965,12066,8,0,24,4,3,0,26,2,3,5,2,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35,130,25,4,0.1515837104072398,4,0,96,3,1,0.16071428571428573,2,2022,16612,1,1,19,3,1,1,10,3,2,10,2,7,8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
26,482,1,2,0.1515837104072398,2,0,90,2,1,0.16071428571428573,3,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
28,791,1,4,0.1274787535410765,4,1,44,3,1,0.24338624338624337,3,2154,6842,0,1,11,3,3,0,5,2,2,4,2,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
32,1005,2,2,0.1515837104072398,4,1,79,3,1,0.24338624338624337,4,3068,11864,0,0,13,3,3,0,8,2,2,7,7,3,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,603,9,4,0.23387096774193547,1,0,77,3,2,0.17408906882591094,1,8224,18385,0,1,17,3,1,0,6,3,3,5,2,0,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
33,350,5,3,0.23387096774193547,4,0,34,3,1,0.4032258064516129,3,2851,9150,1,1,13,3,2,0,1,2,3,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
38,827,1,4,0.1515837104072398,2,0,33,4,2,0.06315789473684211,4,7625,19383,0,0,13,3,3,0,10,4,2,9,7,1,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
44,136,28,3,0.1515837104072398,4,1,32,3,4,0.030303030303030304,1,16328,22074,3,0,13,3,3,1,24,1,4,20,6,14,17,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
32,1401,4,2,0.1515837104072398,3,0,56,3,1,0.4032258064516129,2,3931,20990,2,0,11,3,1,1,6,5,3,4,3,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
29,1107,28,4,0.1515837104072398,3,0,93,3,1,0.16071428571428573,4,2514,26968,4,0,22,4,1,1,11,1,3,7,5,1,7,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35,1370,27,4,0.1515837104072398,4,1,49,3,2,0.08928571428571429,3,6883,5151,2,0,16,3,2,1,17,3,3,7,7,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
33,267,21,3,0.1274787535410765,2,1,79,4,1,0.24338624338624337,2,2028,13637,1,0,18,3,4,3,14,6,3,14,11,2,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
54,397,19,4,0.1274787535410765,3,1,88,3,3,0.19047619047619047,2,10725,6729,2,0,15,3,3,1,16,1,4,9,7,7,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
35,146,2,4,0.1274787535410765,1,1,79,2,1,0.16071428571428573,4,4930,13970,0,1,14,3,3,0,6,2,4,5,4,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
51,313,3,3,0.1274787535410765,4,0,98,3,4,0.06315789473684211,2,13734,7192,3,0,18,3,3,0,21,6,3,7,7,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
32,906,7,3,0.1515837104072398,4,1,91,2,2,0.17408906882591094,3,5484,16985,1,0,14,3,3,1,13,3,2,13,8,4,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
34,479,7,4,0.1274787535410765,1,1,35,3,1,0.16071428571428573,4,2972,22061,1,0,13,3,3,0,1,4,1,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
34,665,6,4,0.13846153846153847,1,0,41,3,2,0.16071428571428573,3,4809,12482,1,0,14,3,3,0,16,3,3,16,13,2,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
33,508,10,3,0.23387096774193547,2,1,46,2,2,0.17408906882591094,4,4682,4317,3,0,14,3,3,0,9,6,2,7,7,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,1476,16,2,0.1274787535410765,2,1,68,4,2,0.06315789473684211,1,5661,4824,0,0,19,3,3,0,9,2,3,8,3,0,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
50,813,17,5,0.1515837104072398,4,0,50,2,3,0.030303030303030304,1,13269,21981,5,0,15,3,3,3,19,3,3,14,11,1,11,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
47,1379,16,4,0.1274787535410765,3,1,64,4,2,0.08928571428571429,3,5067,6759,1,1,19,3,3,0,20,3,4,19,10,2,7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
33,430,7,3,0.1274787535410765,4,1,54,3,2,0.17408906882591094,1,4373,17456,0,0,14,3,1,2,5,2,3,4,3,0,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
39,360,23,3,0.1274787535410765,3,1,93,3,1,0.16071428571428573,1,3904,22154,0,0,13,3,1,0,6,2,3,5,2,0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
27,1131,15,3,0.1515837104072398,4,0,77,2,1,0.16071428571428573,1,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44,1459,10,4,0.13846153846153847,4,1,41,3,2,0.06315789473684211,4,6465,19121,2,1,13,3,4,0,9,5,4,4,2,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
43,244,2,3,0.1515837104072398,2,1,97,3,1,0.19047619047619047,4,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
35,104,2,3,0.1515837104072398,1,0,69,3,1,0.24338624338624337,1,2074,26619,1,1,12,3,4,1,1,2,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
58,682,10,4,0.1274787535410765,4,1,37,3,4,0.17408906882591094,3,13872,24409,0,0,13,3,3,0,38,1,2,37,10,1,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
34,1130,3,3,0.1515837104072398,4,0,66,3,2,0.16071428571428573,2,5433,19332,1,0,12,3,3,1,11,2,3,11,8,7,9,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
45,1457,7,3,0.1274787535410765,1,0,83,3,1,0.16071428571428573,3,4477,20100,4,1,19,3,3,1,7,2,2,3,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
34,702,16,4,0.1515837104072398,3,0,100,2,1,0.16071428571428573,4,2553,8306,1,0,16,3,3,0,6,3,3,5,2,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,1005,3,3,0.23958333333333334,4,0,88,3,1,0.16071428571428573,1,2657,8556,5,1,11,3,3,0,8,5,3,5,2,0,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
38,688,23,4,0.1515837104072398,4,1,82,3,2,0.06315789473684211,4,5745,18899,9,0,14,3,2,1,10,2,3,2,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
27,1337,22,3,0.22727272722287328,1,0,58,2,1,0.19047619047619047,2,2863,19555,1,0,12,3,1,0,1,2,3,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
30,1465,1,3,0.1274787535410765,4,1,63,3,1,0.16071428571428573,2,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
28,640,1,3,0.23958333333333334,4,1,84,3,1,0.16071428571428573,1,2080,4732,2,0,11,3,2,0,5,2,2,3,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
28,1217,1,3,0.1274787535410765,3,0,67,3,1,0.16071428571428573,1,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
28,1169,8,2,0.1274787535410765,2,1,63,2,1,0.19047619047619047,4,4936,23965,1,0,13,3,4,1,6,6,3,5,1,0,4,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
31,106,2,3,0.22727272722287328,1,1,62,2,2,0.19047619047619047,1,6410,17822,3,0,12,3,4,0,9,1,3,2,2,1,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
40,1492,20,4,0.23958333333333334,1,1,61,3,3,0.06315789473684211,4,10322,26542,4,0,20,4,4,1,14,6,3,11,10,11,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
42,1147,10,3,0.22727272722287328,3,0,31,3,4,0.03076923076923077,1,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
46,150,2,4,0.23958333333333334,4,1,60,3,2,0.08928571428571429,4,7379,17433,2,0,11,3,3,1,12,3,2,6,3,1,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
27,793,2,1,0.1515837104072398,4,1,43,1,2,0.17408906882591094,4,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,1130,8,4,0.23387096774193547,2,0,56,3,2,0.17408906882591094,2,6214,3415,1,0,18,3,1,1,8,3,3,8,7,0,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
32,689,9,2,0.1274787535410765,4,1,35,1,2,0.17408906882591094,4,4668,22812,0,0,17,3,4,3,9,2,4,8,7,0,7,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
35,1029,16,3,0.1515837104072398,4,0,91,2,3,0.06315789473684211,2,8606,21195,1,0,19,3,4,0,11,3,1,11,8,3,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
32,588,8,2,0.23958333333333334,3,0,65,2,2,0.17408906882591094,2,5228,24624,1,1,11,3,4,0,13,2,3,13,12,11,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
36,132,6,3,0.1515837104072398,2,0,55,4,1,0.24338624338624337,4,3038,22002,3,0,12,3,2,0,5,3,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
49,1490,7,4,0.1515837104072398,3,1,35,3,3,0.06315789473684211,2,10466,20948,3,0,14,3,2,2,29,3,3,8,7,0,7,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
44,1376,1,2,0.1274787535410765,2,1,91,2,3,0.19047619047619047,1,10482,2326,9,0,14,3,4,1,24,1,3,20,6,3,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
39,141,3,3,0.22727272722287328,3,0,44,4,2,0.19047619047619047,2,6389,18767,9,0,15,3,3,1,12,3,1,8,3,3,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
44,1097,10,4,0.1515837104072398,3,1,96,3,1,0.16071428571428573,3,2936,10826,1,1,11,3,3,0,6,4,3,6,4,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
56,1369,23,3,0.1515837104072398,4,1,68,3,4,0.08928571428571429,2,13402,18235,4,1,12,3,1,1,33,0,3,19,16,15,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38,849,25,2,0.1515837104072398,1,0,81,2,3,0.030303030303030304,2,12061,26707,3,0,17,3,3,1,19,2,3,10,8,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
36,607,7,3,0.23387096774193547,1,0,83,4,2,0.17408906882591094,1,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
31,1062,24,3,0.1274787535410765,3,0,96,2,2,0.06315789473684211,1,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
34,669,1,3,0.1274787535410765,4,1,97,2,2,0.06315789473684211,1,5343,25755,0,0,20,4,3,0,14,3,3,13,9,4,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
53,1376,2,2,0.1274787535410765,3,1,45,3,4,0.03076923076923077,3,14852,13938,6,0,13,3,3,1,22,3,4,17,13,15,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
35,1232,16,3,0.23387096774193547,3,1,96,3,3,0.17408906882591094,2,8020,5100,0,0,15,3,3,2,12,3,2,11,9,6,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
36,311,7,3,0.1515837104072398,1,1,77,3,1,0.24338624338624337,2,2013,10950,2,0,11,3,3,0,15,4,3,4,3,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35,890,2,3,0.23387096774193547,4,0,97,3,1,0.4032258064516129,4,2014,9687,1,0,13,3,1,0,2,3,3,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
34,878,10,4,0.1274787535410765,4,1,43,3,1,0.16071428571428573,3,3815,5972,1,1,17,3,4,1,5,4,4,5,3,2,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
23,160,4,1,0.1274787535410765,3,0,51,3,1,0.24338624338624337,2,3295,12862,1,0,13,3,3,0,3,3,1,3,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
44,1467,20,3,0.1515837104072398,4,1,49,3,1,0.16071428571428573,2,3420,21158,1,0,13,3,3,0,6,3,2,5,2,1,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
38,130,2,2,0.23387096774193547,4,1,32,3,3,0.17408906882591094,2,7351,20619,7,0,16,3,3,0,10,2,3,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
60,370,1,4,0.1274787535410765,3,1,92,1,3,0.06315789473684211,4,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33,775,4,3,0.23958333333333334,4,1,90,3,2,0.16071428571428573,2,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
29,468,28,4,0.1274787535410765,4,0,73,2,1,0.16071428571428573,1,3785,8489,1,0,14,3,2,0,5,3,1,5,4,0,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
47,703,14,4,0.23387096774193547,4,1,42,3,2,0.17408906882591094,1,4960,11825,2,0,12,3,4,0,20,2,3,7,7,1,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28,857,10,3,0.13846153846153847,3,0,59,3,2,0.16071428571428573,3,3660,7909,3,0,13,3,4,0,10,4,4,8,7,1,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
38,362,1,1,0.1515837104072398,3,0,43,3,1,0.16071428571428573,1,2619,14561,3,0,17,3,4,0,8,3,2,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
41,802,9,1,0.1515837104072398,3,1,96,3,3,0.17408906882591094,3,8189,21196,3,1,13,3,3,1,12,2,3,9,7,0,7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
27,1103,14,3,0.1515837104072398,1,1,42,3,1,0.16071428571428573,1,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
50,809,12,3,0.23387096774193547,3,0,77,3,3,0.17408906882591094,4,9208,6645,4,0,11,3,4,0,16,3,3,2,2,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,835,19,4,0.13846153846153847,4,1,41,3,2,0.16071428571428573,4,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
48,1221,7,3,0.23387096774193547,3,1,96,3,2,0.17408906882591094,1,5486,24795,4,0,11,3,1,3,15,3,3,2,2,2,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
29,657,27,3,0.1274787535410765,2,0,66,3,2,0.06315789473684211,3,4335,25549,4,0,12,3,1,1,11,3,2,8,7,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
29,121,27,3,0.23387096774193547,2,0,35,3,3,0.17408906882591094,4,7639,24525,1,0,22,4,4,3,10,3,2,10,4,1,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
54,821,5,2,0.1274787535410765,1,1,86,3,5,0.030303030303030304,1,19406,8509,4,0,11,3,3,1,24,4,2,4,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
36,216,6,2,0.1274787535410765,2,1,84,3,2,0.08928571428571429,2,4941,2819,6,0,20,4,4,2,7,0,3,3,2,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
37,1189,3,3,0.1515837104072398,3,1,87,3,3,0.17408906882591094,4,7428,14506,2,0,12,3,1,0,12,3,3,5,3,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
52,1323,2,3,0.1515837104072398,3,0,89,2,1,0.24338624338624337,4,3212,3300,7,0,15,3,2,0,6,3,2,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
31,741,2,4,0.1515837104072398,2,1,69,3,1,0.24338624338624337,3,3477,18103,1,0,14,3,4,1,6,2,4,5,2,0,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
30,334,26,4,0.23387096774193547,3,0,52,2,2,0.17408906882591094,1,6696,22967,5,0,15,3,3,0,9,5,2,6,3,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
